example_id,source,source_row,length_bin,token_count,quality_score
aab3b4418a945e4905a059720326387d56462ebaca6c4cc92225f14613c96aa6,smol-magpie-ultra,72167,1024-1535,1250,0.905109
4a7d8045dee25e6b81e8855f0d3a2f71fae80ad9e755077f73623924b885b0d1,smol-magpie-ultra,72228,1024-1535,1280,0.894526
b78eb368d335006954fd0b5e278fb8d764d7fe05328a2ce30eabfe3c033a6493,smol-magpie-ultra,72664,1536-2048,1879,0.819171
1415711bbbb1421203397e9bc4e3b588741cb89ff6c08825b208b52843b4d40e,smol-magpie-ultra,73658,512-1023,963,0.900567
70516c80e944a5ce1fcca44fff167d5c4f1408476411de2d5632003474eea4df,smol-magpie-ultra,76306,1536-2048,1549,0.782416
6a4705b3db88cd60356fe881dd8d5e18818e2695f5df60db241783100dfd21d7,smol-magpie-ultra,76592,512-1023,884,0.910759
4b3a139bb112bae7e32f86b2d0b3d1676a0167a27fdfca6bf0b3924adbdca8fd,smol-magpie-ultra,77473,1536-2048,1743,0.820865
ecabcb56e44066e6c6a746638ffa796386024ddf3f6bfaf15e2df4616e233626,smol-magpie-ultra,78072,1024-1535,1426,0.877178
c47655bca66906d6df14259a46e6249cbdd37ed50df1b7e0fa9836f7f760f87c,smol-magpie-ultra,78667,1536-2048,1579,0.816891
34733c992d155a9fda0fcbd7566d064b6a6519025e79dab9591b93293fcf3e9f,smol-magpie-ultra,78770,1024-1535,1077,0.891882
611c10a4183be263802c37e3146cd930c04b2620c190c216fd30d31445ae9ba0,smol-magpie-ultra,79446,1024-1535,1349,0.872597
a7997f78f08a55cc06f3b5e1a0383d21c565494a82bb23681891cd213098d8ed,smol-magpie-ultra,80298,1536-2048,1598,0.828834
d9527c559f4535cee83b7545cbd92aceb7563430092f94f85ec63223baa5fcb4,smol-magpie-ultra,80680,1024-1535,1170,0.868918
45e5d2394aa6784bfbfe5fe69453684f6871c2647ba10497f3432ff82df95543,smol-magpie-ultra,80868,1024-1535,1313,0.905896
e2726cc3fb3af9bfe082254ca9f86f82dc28d41de0cfee3f204f511494165db7,smol-magpie-ultra,80917,512-1023,793,0.876604
27d5c248ce2cef9eb7778f5660f4d4e44b8ef301d50221c29ef855c3156d8c82,smol-magpie-ultra,81965,1536-2048,1971,0.820782
e8c2a029f0838a10ac8251262ea728c52e795a91551e056fc1aff8d4c6a5e7a4,smol-magpie-ultra,82439,256-511,334,0.882477
796d1f71912d33ac1817151569f283a2d244604ddce16dc600c4d13e555421a7,smol-magpie-ultra,83708,1024-1535,1267,0.878872
8b7a188e0b147bbac61d8d7fe582563c8c0feb6248fd3dcbc93d3f6ed9bcc84a,smol-magpie-ultra,84354,1024-1535,1270,0.905604
1c437e8ba6e912f07868cdec24e8cd0c908757f5a8c27a828ffa897090557fc1,smol-magpie-ultra,84831,512-1023,995,0.901231
d7202f594dd6b14a059471f6a16baa963524ee1cc9c8e6a44e9b2dc3f7841823,smol-magpie-ultra,84967,1024-1535,1212,0.887363
6b0b0c96cc11d7a2be7d4ef4ba57d4f14b4656a392f264004ba7975175503cd3,smol-magpie-ultra,85623,1536-2048,1984,0.835157
cc388648809293b49752725e3ca29f8c25c4d96257bbf082a0683530e8788199,smol-magpie-ultra,86067,512-1023,1000,0.896913
6715a104fc963eb75fe316492f80d056a076f1aaee38f945c47eedae32b0abc5,smol-magpie-ultra,86241,1024-1535,1104,0.907625
40df7c3ebd7a32293405cc93fb293791e299d77c1db5660480a76e2c1308bdb1,smol-magpie-ultra,86282,1024-1535,1411,0.888146
73f979bc8329401ae145f7cc93f595defac5251e54d84c5629e1fb6c0ffc4a62,smol-magpie-ultra,86838,1536-2048,1771,0.81309
25dc65c3ee681b2b52f1ed897877e998ab54b49a910017033c449b83aa95efd6,smol-magpie-ultra,86856,1536-2048,1791,0.813455
5e7d94ec67f5673c387032ee5aafc384bc5dcb2f65fa10b8c690fdd7b0b42a43,smol-magpie-ultra,87163,1024-1535,1331,0.88381
a583cd9b0c694b97a0345b5afe28ddb533af2dd147c5871c5648f439c4597590,smol-magpie-ultra,87261,1024-1535,1231,0.89515
deec25dca54da470726ea324ff44b0272c227b53991860a9552aaebfe24f22f2,smol-magpie-ultra,87928,1024-1535,1349,0.896469
c6ff55249f6e0cc2a199bde3f36246e89d14331ad9a25a4537b28f5d398a098f,smol-magpie-ultra,87990,512-1023,883,0.859451
959d186ba9a0ce8086cfe5d0b22f021d612af9ac4ff790d5070325ca8f1b9d1d,smol-magpie-ultra,89161,1536-2048,1705,0.807015
b1ea6063d13b24af17356109377ff39285ba8d6b1d03d214136c384bc2721dc0,smol-magpie-ultra,90748,1536-2048,1558,0.780619
b9b61de7362da9d9669664d992e05bef88360e59ebf0999e976c0feba0b061c2,smol-magpie-ultra,92027,1024-1535,1348,0.907677
6c0a76f95488a578bdecce1d49d9412c9102aca6bfd0e293121159488c428f5c,smol-magpie-ultra,92718,1024-1535,1340,0.892278
eee90b3c7ae2206e22b34b6689ffdcc99cd355ecc1e178191d4c32c64946010f,smol-magpie-ultra,93245,1024-1535,1112,0.854861
1fb974d4b938e2c079dbc6cff58458ec6b676ba1da22ef9d8372b586d439722c,smol-magpie-ultra,93320,1024-1535,1232,0.854053
7df7e43b7421105b7189364ca3135cd5d7550a27722261a62e7f1378b2dc5385,smol-magpie-ultra,93422,256-511,507,0.875022
a23df7e73bb0e8c2f980ca7a117ee6fd4481885b3c65467037814ac0233822c8,smol-magpie-ultra,93775,1024-1535,1491,0.905204
848050c0651b0d20df9a90611fa6ee29c7abf3aeab128a25b45f42b440df32a7,smol-magpie-ultra,94424,1024-1535,1481,0.870688
4774da5577296bea4cbabbbca9e845e7896226630dd6a30b208b33b191fd9936,smol-magpie-ultra,94904,1536-2048,1626,0.786728
cb79a79dfbfd24b9bd7c79d3f51f81a2f41a156a45a9399757a0b6333b3d36b9,smol-magpie-ultra,96237,512-1023,681,0.884024
e9c8879ae4ebbd71f1782e07847163572bc5c093d7e427f710b97c518984bb2f,smol-magpie-ultra,97480,512-1023,1018,0.865011
945d6740bd38e921f4a15b0aa7471b44ca4173cccbc60788450a823041edaeb8,smol-magpie-ultra,97574,1536-2048,1657,0.782009
5e45a819d6570db0a743846940f6bd44faa2aa6c2a983b5b4cefd4be7d5aa428,smol-magpie-ultra,98549,1536-2048,1705,0.84646
6345d10e399bbe0b41d981901c10636a6182eaa3a42a38ae834079e7c11f70d2,smol-magpie-ultra,99151,1024-1535,1518,0.883755
eeeaca49df5a4cf7cbf0426b4fe1d40dfb432bc603dd01152a812b21e73ac291,smol-magpie-ultra,99364,1536-2048,1744,0.824418
eedd50e343a4a378e21c78845ab62132769be04817f8ae185698227b323efdb9,smol-magpie-ultra,100565,1536-2048,1544,0.797987
a4cee4e30bb5330aafd872a85cd39c6b32fd7caafbde9cecdd3038aba82c6200,smol-magpie-ultra,101624,1536-2048,1809,0.838988
7b45ed6bcc46ac7de121b1e0f6a472d9ba6eebc1ab2bdee5342d21215b63d7d6,smol-magpie-ultra,102033,1024-1535,1171,0.897635
bc4a682b5c6bfd8c93a7456b6b5653d525ecbc01dd857079649c6bf2111147f0,smol-magpie-ultra,102849,512-1023,1010,0.848488
c05578346ddfa82592c6959db22a9b233a31ea51eda3a43feec4029498715d52,smol-magpie-ultra,103079,1024-1535,1473,0.877807
6e0f5f51187313c594e3ad9272de385801068530c64281d27cd296cb6b9f5a18,smol-magpie-ultra,103863,1024-1535,1078,0.870181
6d26aa181372a0aedf8df4fae65e71960b35fc070f125f7933036120ffab6f51,smol-magpie-ultra,104697,1536-2048,1884,0.82229
e4d2cf1a756448fb33efa04f264b5a4cfc6eba75e59ff269ee9e46657fc14817,smol-magpie-ultra,104778,512-1023,869,0.868459
b894b2b0e7090436e7bcc7fa5a04e7d308c4841c3292e0f01beff590ae657b74,smol-magpie-ultra,105687,512-1023,1005,0.897219
21f6b979719d8a59bd373a3c8ba041a04b4f87a23e8f2a3426044e9711336044,smol-magpie-ultra,105778,1536-2048,1545,0.776043
ecb27a3653183d62f1e7974a74f1eecfccdb45f45f756db8595d0b48722fd0ab,smol-magpie-ultra,106410,512-1023,850,0.900113
0c8adc88adedbc987cb331fbc3a2c4d7ca1ce03db9162ef5c34e254c875bb628,smol-magpie-ultra,106769,1024-1535,1154,0.888445
97364e87d9688e8436989f0fcd4f805eda633cb66322c99455efa6f9f7bed565,smol-magpie-ultra,107937,1536-2048,1840,0.810794
c62e017016f72407f9b16fbabc0f4408e16956b82c74249f75414a9945e0f768,smol-magpie-ultra,108323,1024-1535,1126,0.896472
a2bf679af3d863499d58ffd9db9b52f6feb9632e2823258f72141adb3a31458f,smol-magpie-ultra,108368,1024-1535,1385,0.863136
cba198989521c6f3865c2c837ee5542a81c2d0c835a093c8ca6cca9c1005bfb6,smol-magpie-ultra,110722,1024-1535,1129,0.882005
5284bd2f52481f189760b248b034a7ab196d45765c2167f8dbc4a5d92d1d2657,smol-magpie-ultra,110933,1536-2048,1663,0.831982
e39dbc2ad1b337f6e305a0b229b591d949ab52248b1c053653aef0b1143e94f6,smol-magpie-ultra,111144,1536-2048,1875,0.791285
813d302bf395dea92f1331dd40064225dcd6b2442d2a9c1c9ed3b827e1052240,smol-magpie-ultra,111339,1536-2048,1589,0.821209
a3a968df325e82a16a7d9d206914e2a394ff3901295ed500039da1015fad3b77,smol-magpie-ultra,111756,1024-1535,1375,0.859433
db12108eb14b29fecb788742ccb26dfa2ffa08fc2056520a70a9bef655abe425,smol-magpie-ultra,111799,1536-2048,1994,0.821259
111199c5825942d5bd075ccf4797d71bab5ec2ff4684a984d7c1dddd0915623f,smol-magpie-ultra,114199,1536-2048,1651,0.804531
9921e551c9ef223b54b3a42b95d90d4868d59404cae567ab1d59ae58cf2291e5,smol-magpie-ultra,114217,1536-2048,1683,0.837577
f0a6d97bd538116f4df47454e623fabe4dd0d6f201668ee93876907541d17de9,smol-magpie-ultra,115164,512-1023,941,0.898623
80745d539ca1660403e7536c21c8bf985efcc083689abe6ff0ed23c35fed388c,smol-magpie-ultra,115276,512-1023,900,0.903862
4e7f141889452c73b94444476a028a123a302be5f5666a2508c8dd49c17caeef,smol-magpie-ultra,115538,1024-1535,1114,0.882708
ab68e0669d145304aefded349ece3fc48592b08796e2e71eca2ec3ec40b1d4fe,smol-magpie-ultra,117112,1536-2048,2008,0.814631
2e79337cf2907b831ec71c0e1b0db941f2701b6a84178c45092493c0fd3a5be7,smol-magpie-ultra,119334,1024-1535,1409,0.902987
3fb067890dee5032952332a8b9176b28a981ed649124e4d8d25f8bd4dfecff82,smol-magpie-ultra,119353,1536-2048,1587,0.809546
f68711af0c45e59993e843b7cbc860f4487163acfa05e9af366d7afa0ce161db,smol-magpie-ultra,120700,512-1023,902,0.871478
4fec2c7244b286941a82c7ae506035b1b08183747b11cfa4295d4af633064423,smol-magpie-ultra,121278,1536-2048,1741,0.798049
6cb199090497b87eeef93a90d913eb9cd09683928106fc0ffb48cb27ffea84a8,smol-magpie-ultra,121319,1536-2048,1875,0.817403
ba6df5f79160a4f607ef64d4e72d6ccde494ee0fb43e08dff15c02cc7efac787,smol-magpie-ultra,122457,1536-2048,1618,0.831323
e088f0de709d6896ed7f43c52235903b38c415adccd6739ff37d7fdd462ae5e2,smol-magpie-ultra,125252,1024-1535,1253,0.899294
2c04a3751c50d521897a05c8e90e398d08d9dde32aea2def07cab5e7ae3f6f1c,smol-magpie-ultra,125396,512-1023,993,0.846911
6ade395abc53b722c80008fc2ca26b7bb821b0f907c4be30a03cc6b44e666892,smol-magpie-ultra,125455,1536-2048,1836,0.765423
c5fd23d40f24d2ac47449dd09f22768e3050b787966a9a0327c23c160dcf971a,smol-magpie-ultra,125511,1024-1535,1218,0.884845
821e73b5baf1d69617a1d4f529e3919b91b9896ee92afd953a854a2739fbccf3,smol-magpie-ultra,127429,1024-1535,1133,0.868203
d7c0cbb43fb9d9b2f66bdd520770ed7db49ad4131dfc9f10c2b0b839962f2370,smol-magpie-ultra,127436,512-1023,1011,0.895578
0d74c3b34cfcbc9c5ba28e0123b1e0f914aa90472e996c7439834331522b6a50,smol-magpie-ultra,128642,512-1023,769,0.874826
d5b63bf6c890a3160e9f8eaacbf0240bcd86628736fc94c22cd5310532773c14,smol-magpie-ultra,129024,1536-2048,1889,0.812804
31262f7a74c2efa7519f382097fc4f6e54925fe576c5cbd476d1a5e4fa4d211e,smol-magpie-ultra,129157,1536-2048,1707,0.827172
7f0b74c0481082e83261a2abbb41b3fd0be170740e06bbfb44ac535062bb8e05,smol-magpie-ultra,129353,1536-2048,1634,0.787275
5413f494130e1cb8f9c25111b792fb37dcd2393c9aea68dee0fedb42c1b19ebb,smol-magpie-ultra,129839,512-1023,973,0.909186
c5d84a4d9f327ebfe9f74b5e8ed3514d6afde34abea74dd2ad2fc2b53316e9dc,smol-magpie-ultra,132269,1024-1535,1409,0.858253
e2625cfe915193be22267826e42ea01834463ad4f23a06f77e95f2398f5cb59b,smol-magpie-ultra,132349,256-511,322,0.861755
c0d89c7635a62234fa3f6e39df714d6f7a0c4e988f03f5c864867b88fa82855b,smol-magpie-ultra,132617,1536-2048,1707,0.819644
e22b250d36939e1479b89ebfc2e9e06a75b1ae73eefb433a0125b940abcea2e0,smol-magpie-ultra,133234,1536-2048,1891,0.826704
c256539718054029f43df1da7681e89f6f1f11a7be6476379bdc28cb45b5b0eb,smol-magpie-ultra,134852,512-1023,994,0.878227
91eb7514f00f7773c4f82b1a696838262d8bfabfbd70cb9a776b629eca2ffcd3,smol-magpie-ultra,135338,1536-2048,1781,0.823436
e085a6e56f652f4283501898f374f71b269204b73650640b56903bc271ad4c1b,smol-magpie-ultra,136067,1536-2048,1881,0.833652
236f1694603f988448cf16b046308e69bba6f7b7bbadf0ca3558e73961462e3e,smol-magpie-ultra,136422,1024-1535,1031,0.882113
338967767c52bb826669846546820f5bbb1939fc7e48f5366f2671b57a62e432,smol-magpie-ultra,136687,1536-2048,1802,0.822535
38516a72b15bd807de2a6a21a0fa95ed3ef73476d31dc7e4de85f4003e5d4de8,smol-magpie-ultra,136923,1024-1535,1214,0.910011
ba7fbe52797d98ddef4fb9ab6a37f49ee5f68f151e841ce6443adf9b40bca46c,smol-magpie-ultra,136999,1536-2048,1592,0.810651
cc8936b58a67f706209ec642aac65d2eda5c003e6362c0f56818d6058fe7f2bb,smol-magpie-ultra,137181,1536-2048,1640,0.8313
6f61c73594ba1c26665e6cd70db233e77b2c0303f1fb488b47015d1973bbf928,smol-magpie-ultra,137593,1024-1535,1236,0.834781
7554505ec842810b749000eeb5516ac76e87c76d49ba0b7d342cd9795f08a3c3,smol-magpie-ultra,137765,1024-1535,1524,0.89011
8d2e619f988f91e455fc53b5b3b405546e0d9499a2b9e03a478066a7b262d182,smol-magpie-ultra,137851,1536-2048,1778,0.83884
71ee90687b430c2d8c5b4b510de68ebbfe888f43626afd91d386841bd8c47018,smol-magpie-ultra,138816,1024-1535,1216,0.889551
9a4a6ca8f8d96a7c7acf55829377b9111863e533644bc39d290910b3b45a7eba,smol-magpie-ultra,139246,1536-2048,1812,0.782445
b30cb0973d23d1fa48c44e7ff911b6870a01d13da3362eec3108590dcf6616ef,smol-magpie-ultra,139895,1024-1535,1378,0.87577
343bb939390485a3ed3ff1472e12dd65629576998e6512c77f7d357c3bf3e106,smol-magpie-ultra,143122,1536-2048,1538,0.827648
9703ed3ddd36185d2691b8b1ca73bdbbd7738840441d09248beadc4fe34b1e4e,smol-magpie-ultra,143608,1024-1535,1336,0.891659
d6388ce301c3fd792fa2f4ac45d815c8ab49d6ba5310e0f207b16e0d23004997,smol-magpie-ultra,143661,1536-2048,1624,0.814324
9f036787dc5933cf462038c83aa155c807f0150dd776e2c88a9da3b8ddd9ba1b,smol-magpie-ultra,146084,1024-1535,1114,0.874153
9bf278fae8370dfe0132fa29db2ab1ad1cf14083b6360631b7605fb29e5d4d04,smol-magpie-ultra,146132,1024-1535,1394,0.848662
1873f5238e62d369167e61dd4597bc1cc80dbf9f4e72e513fc6a35e6f99d01f3,smol-magpie-ultra,146145,1024-1535,1302,0.894057
79a79673b9acc6a7410edd37f191d74bf249a39a0ba04739091828adcaaf3086,smol-magpie-ultra,146744,1536-2048,1565,0.818575
71f51472864b86a947e3b098474736af8103e5c24da956ee0ca9aec3e42151dc,smol-magpie-ultra,146771,1024-1535,1421,0.880937
5b85c2fa3fd62794e561d9bd835fdbefdf21ab493af2f626bd12effbb604a248,smol-magpie-ultra,146859,256-511,257,0.951302
3250b571de8379b611af8920b9c8d18ab350583e490404b3fdfdf374434b44e0,smol-magpie-ultra,147080,1024-1535,1155,0.87429
e8101f9a1d1fb9921e9629e9badea5f4d53638cf3a9ca0b26cc7a885e8e4069c,smol-magpie-ultra,147855,1024-1535,1435,0.887288
6f24ab50b35eca8944264de4e552958dc89aa31acb3389ece62eb7f7c6d5fd8f,smol-magpie-ultra,148345,512-1023,786,0.853369
a8293d20bb9ac6616a33ce43bb6067870048d0b3985c0ccd76911914d73e0b88,smol-magpie-ultra,149101,1536-2048,1615,0.800003
5a91bde2e775f01aeed510c74ec8cc2f21f39c89d3e0b1ea9ca47205ca8441fb,smol-magpie-ultra,150258,1024-1535,1281,0.853157
f0214cec01592ea19e10884b18651d566f969f2f06c416d5ac3ef29a5608de91,smol-magpie-ultra,150642,1024-1535,1188,0.90127
54005803f5303166ed4141a3d8a69229c8556f4d9ee314a2d21d1ed99d688d63,smol-magpie-ultra,150678,512-1023,965,0.838079
c5a1cb4f01648f48a7082236cfcc9671f16e295f362c350acdd1e4d948ce72bf,smol-magpie-ultra,151925,512-1023,886,0.909191
7ec63005a1aa713d92c962d78d4adb987030f38561eab33215da9b1bdf3ca4bb,smol-magpie-ultra,152103,1024-1535,1459,0.839302
63ee8abe5980a09abde609bad2653b71ada6181f16f358263ad10896341f172e,smol-magpie-ultra,152138,1536-2048,1741,0.789072
08fbc0ca0f5d5f531feb1207aeca6671b45a5f4d3487ded1bb232bcfd2afd294,smol-magpie-ultra,152181,1024-1535,1338,0.858286
7c5f7edb0695bb235c0280172e7c8cc22d41f308c6c40806797af0d7b15e1b1d,smol-magpie-ultra,153059,1024-1535,1325,0.888314
54ee6da41616076da94ffeb38bddb9df024f284492704a9bb0f79f53a2f0645b,smol-magpie-ultra,153801,1536-2048,1806,0.829919
9cc7fc5ba645ba628afe85994c26b9bdbb9145227454a4c08aabbe0cc247597e,smol-magpie-ultra,153817,1536-2048,1689,0.846237
49aa07834058090c3029aee5c1c8bb4a07fbad360d41a916ec867a2b892aaab1,smol-magpie-ultra,154025,1536-2048,1610,0.796534
5d38410f9029b3f2deafa5867ad67bc40a781f6963ae4e4cf857a382b8399cdb,smol-magpie-ultra,154376,1024-1535,1510,0.872619
84ff0298759f83ffbd76650b3f63868a7112fb637584e22986d231a2931b2732,smol-magpie-ultra,154858,1536-2048,1558,0.826054
cd7cd945d486601cd7b1687a6ba290bd4d2529df5aa24a49b115c0b7cb6cccd4,smol-magpie-ultra,155757,1024-1535,1213,0.892067
4b8ac52bf8850139589d078ece8e1add263e7818684fa1c5a92f221da8831e70,smol-magpie-ultra,156166,1024-1535,1230,0.869863
3f0d42586f784aa214b61d79034d7e7fa205119a07e4a867093562c873802480,smol-magpie-ultra,157142,1024-1535,1091,0.902781
4eb94757217786ec24702755ddb6c36a368344273ac66ecb162dd847754f6bb5,smol-magpie-ultra,157362,1024-1535,1063,0.897483
97ecbed38061b1c2c97a7804b616ee64dc2668e700aee2dc3ba1bedac959248e,smol-magpie-ultra,158483,1024-1535,1421,0.869223
edf0d9cf05871371a699b65abd63e18c9eb1b6d279ecabb6e2b6a61aa268d9f3,smol-magpie-ultra,158724,1024-1535,1297,0.892003
be08bf67ae1ad9ceeaae1c10f5465195d9d99a877407e8f0bd557a8dd0d9f8c1,smol-magpie-ultra,159248,1024-1535,1027,0.855974
96879ca444e026ea1f5723fa5d1fa2a870c9b98263924e245e5b248107162a95,smol-magpie-ultra,159526,1024-1535,1367,0.902907
4b38ae6eaa26151152151517449fb1f7566bdaca36eaf98d7065fc796e81d1f2,smol-magpie-ultra,160205,1536-2048,1737,0.828882
5d6446dad0d3f26c9115b1fbd01e0f791df399679cba46f8eb3541ea9c63df4b,smol-magpie-ultra,161922,1536-2048,1561,0.824383
e980052e7f96d44edafd6b4d79fb3c039dccac8af4f0f9da294c75af7bc57afe,smol-magpie-ultra,162178,1024-1535,1491,0.855075
db97c87d258097cdb6791f51f12a6e9e45c718de27acca7a9cc413e033d1b51b,smol-magpie-ultra,162252,1024-1535,1087,0.852477
74304e838ef516f67c0336687d90d6e0effc7e2339989173a88f08c3d8bb77e6,smol-magpie-ultra,162389,1024-1535,1486,0.885945
45ce7c865c711269c5c889cfae7e6701a6baa585fc58977eaab086de211fd754,smol-magpie-ultra,162838,1024-1535,1464,0.870579
a1a740ebee6cc79f20968fa8d60e55d9e6b6d15b81f7215eb93a3633b83d283a,smol-magpie-ultra,164497,1024-1535,1470,0.891349
e4f1ede1dbda956d3b46ec38fcd24e22a1fdbbe2bfe974a97c1852eecd497f00,smol-magpie-ultra,164667,512-1023,1003,0.896844
d01892b7579532bf1d51c470e3500e713a28c17c1c40c17728a16af2d871ca17,smol-magpie-ultra,164721,512-1023,834,0.904806
4343542301b1188ea35f276e54465e022df186632355f66ec8e0da9a40372d3c,smol-magpie-ultra,164810,512-1023,897,0.866906
de3caa705bdb751d8e308d603e8c58ea446c8f35d911ef1b3648b75243346965,smol-magpie-ultra,164983,512-1023,644,0.912697
83127d5699f9868497e22155b466bff3132b69d7a5a9dc428376a5e00aa9494a,smol-magpie-ultra,165284,1536-2048,1558,0.779465
d64c448b1fa21efc02d0651bf6d997bace94d5a2e48748c2c3c400e983759f46,smol-magpie-ultra,166883,1024-1535,1404,0.881738
98db9e9c3e29b953e029247f5535bc70ff09dc5d15fc6bd7b9da8ce4cb8d6a27,smol-magpie-ultra,167553,1536-2048,1567,0.786897
d3ebbcbc8c154ac4e6ad1aa838c74752e2b8fdf886b2b877bd5836714d9f28f2,smol-magpie-ultra,167740,1536-2048,1645,0.833654
8bf86ef0a1e15f41f67b7625e3ecf50ded7f7628c1169da9e70f3d93ce6d3c49,smol-magpie-ultra,170698,1024-1535,1483,0.884374
65fb6163d928881f891f5030d6ce7a1c3b7cf7e851eff0b4982fe0b0316e1097,smol-magpie-ultra,172128,1024-1535,1388,0.892715
66e4aaee312a6d45ebcf74c3686ae4d53661c9276012e1535370f219974afe72,smol-magpie-ultra,173130,1024-1535,1299,0.891914
ceaff57c5c0fd7037ddf3065b5cdceab7968df83fd74a6b45cc79a30da6f590f,smol-magpie-ultra,173621,1024-1535,1070,0.844762
eaff996a361a73a60bdabf5be08508f97cbc34e464ab02c748eefd35f50b8030,smol-magpie-ultra,174808,1024-1535,1481,0.898998
8292dd21db6e9374cffb24335a1bbb6e45179ca6081c33819101ff2bbaa8e05c,smol-magpie-ultra,175431,1024-1535,1209,0.891357
1560fd1699361934ee763beab051603f5f156b96212f6605513a0fb4484aebc1,smol-magpie-ultra,176374,1536-2048,1552,0.808122
a549517afabd4e8100ddd868f18f8aa755c514a256865cc58edb355c50d967e0,smol-magpie-ultra,176521,1024-1535,1473,0.884434
9da9a304a5abb85c6fbcce6cf87e97f9329fa59c56d539399705e982421b5cc7,smol-magpie-ultra,177000,1536-2048,1847,0.818419
cf6e083e52e2d7e93196855240789333f6052e3d7193941489c3e1ba9aef1846,smol-magpie-ultra,178238,1024-1535,1308,0.905351
77872499aebaea45f70f8145919639f47b9a0d46d98e4c8d23dc55833829b50e,smol-magpie-ultra,178840,512-1023,1009,0.905652
a9e6cd5c1e6006f8b2898f79b0c77ff66091ecbb74d28b736744f30222fc5029,smol-magpie-ultra,180019,1536-2048,1678,0.817734
147348398619e75f7ff14f1d1b092b443ad219806d6976e6bb08a3bebf776e95,smol-magpie-ultra,180647,1536-2048,1615,0.839649
5abb62b40a95087d65760961c472ae1b47057b5aef0e2eec19b923b034ab26a4,smol-magpie-ultra,180793,1536-2048,1918,0.808343
c9a5ee185a7dd28be63b844932e90dffef9b6a10de83ce18d4ad16def3dad906,smol-magpie-ultra,180860,1536-2048,1711,0.830994
255685339f2ebed81972d0ee66ee4e1c06b1d2e15e6dd713a675c7436d9b682a,smol-magpie-ultra,181544,1536-2048,1536,0.88922
b6871f29b1fff83f61159dab0c2b7d9220268d707b8ad729ddf67a2960ce8e9a,smol-magpie-ultra,182209,1024-1535,1439,0.894263
27eb4f9bd6b6a39e18668643e7add6ff0136a278185800aed2872e8727bcba47,smol-magpie-ultra,182599,1024-1535,1169,0.870114
d60daaa990d3a240e63c649ca6e34370e52c0e17ab2788cbbd6c2a3860f2bb1e,smol-magpie-ultra,182781,1024-1535,1272,0.871866
ee4ea38864961d2634ea31e7b7b51770baaec4eab784ce72d5bc250e11e07f7c,smol-magpie-ultra,183646,1024-1535,1065,0.848622
cd01df26d0c406f395f2309257ee6d269eac4eae090137ab3644d9f13a5437c0,smol-magpie-ultra,183717,1024-1535,1358,0.894091
12582aece0b8d81821fce20c4abad0d76c32386fc553ef39988fb3dba49ca758,smol-magpie-ultra,184125,1024-1535,1513,0.886869
74e41b4f0b28ed7def9c790feeed365c9c70e39f350668f918067434551e1859,smol-magpie-ultra,184409,512-1023,689,0.927569
2fa33e12ae7c1cbe3b3b558db04c75695da8e43f89642490745c33b04f8d47ac,smol-magpie-ultra,185345,1536-2048,1543,0.831363
b38feb8908b4d33907e3781b3bafca49350a6a8208848c0438edca398a5d7afb,smol-magpie-ultra,185555,1024-1535,1314,0.877273
4b6f3a2760acd6507be466f7dc68be29d392b7e34c7354cdb42de9b7445f6d30,smol-magpie-ultra,186484,512-1023,543,0.918914
3dee7019315ee29036e55e3bf0bf7f2332c67bff158109e1305415cd0cef55e7,smol-magpie-ultra,187227,1536-2048,1574,0.794894
52e1f056dbfb4321e5887c3550c5980bbc8cfa2405c1f5bb312ef13f348d7524,smol-magpie-ultra,187517,1536-2048,1590,0.83156
fcf578fe9205e5b42fcd33284f0813c297f70455fbb147be5b668c52a4b977ba,smol-magpie-ultra,188377,1024-1535,1187,0.888803
c1a2da1b9d9d5c1193040940acb5ab6737b239b631657a92f74267d7c510fba6,smol-magpie-ultra,189590,1024-1535,1385,0.884008
73bc01e6c57b05f10de334d5af7ae9f4ea6a382fc85a8173da6611622bc3db96,smol-magpie-ultra,190032,1024-1535,1440,0.898868
d7b9548d191a613e576d292c11362772446fdcf12cb3eccff148b3108f79fdeb,smol-magpie-ultra,190187,1024-1535,1039,0.904239
88d52cfcb510f5b35bc69186a7ae50356042fa85505e319b94659a88eaa524cf,smol-magpie-ultra,190509,512-1023,768,0.894427
b0b4da7271ebbbdd3f9f198e3dad8bf1adc04022a16e650efb8c4ad5c658c797,smol-magpie-ultra,190649,1024-1535,1411,0.896648
6d58b4c2fd588e17b5025ab2bbdfab79b2e78ad2744d4b784efad1f68571a0ce,smol-magpie-ultra,193604,512-1023,656,0.915492
86635d7c3322d700148a28015b3121a1605e9b18b09772e0e50695cb246c6e0a,smol-magpie-ultra,193653,1536-2048,1717,0.820249
9e63b5f2df026cce52ded5103452a10058631216a5536dfa24add091a72c0591,smol-magpie-ultra,194597,1024-1535,1190,0.860079
b29fc7e97fa7759495ce3d7d00e9ac5673b9cdae3a572950f005df7f294a2add,smol-magpie-ultra,195648,1024-1535,1445,0.885251
6adf89a3798a7331e0e34c24d756deef9e9861aea7d7be13722d1481ddca353d,smol-magpie-ultra,196036,512-1023,569,0.919418
adbb18242ba7de73f4423ec062c45aeb593e80a1963484edbd82867fa4aef700,smol-magpie-ultra,197744,1024-1535,1393,0.886714
5613a3a39ec778d103f392efc1f1c7ac06554b7989a00a4382b0750dbd4db960,smol-magpie-ultra,198402,1024-1535,1422,0.884973
