example_id,source,source_row,length_bin,token_count,quality_score
4f6c082da876c5500e21ca62adfb5cc2bc3c22a17b5baf17e981ff8a5d138747,smol-magpie-ultra,72128,1536-2048,1977,0.832218
aab3b4418a945e4905a059720326387d56462ebaca6c4cc92225f14613c96aa6,smol-magpie-ultra,72167,1024-1535,1250,0.905109
4a7d8045dee25e6b81e8855f0d3a2f71fae80ad9e755077f73623924b885b0d1,smol-magpie-ultra,72228,1024-1535,1280,0.894526
2f99004411d50aaba174aa52ef2d770765882ffd45e66220371140af4270e62b,smol-magpie-ultra,72448,1024-1535,1448,0.902874
2cb1659b1210a3fa0addfd088f510429d69f2307174147177d9abf04bbbe195f,smol-magpie-ultra,73640,1024-1535,1093,0.906183
ed72beec3a9a48d78637bf1bd1fa65422c891b0db06076f566b154c29438d9d7,smol-magpie-ultra,76179,1536-2048,1796,0.831302
6a4705b3db88cd60356fe881dd8d5e18818e2695f5df60db241783100dfd21d7,smol-magpie-ultra,76592,512-1023,884,0.910759
34733c992d155a9fda0fcbd7566d064b6a6519025e79dab9591b93293fcf3e9f,smol-magpie-ultra,78770,1024-1535,1077,0.891882
a68ae05d02b9c8c7e117190041e1d289fe916769558975c37bb2485fe751126e,smol-magpie-ultra,78906,1024-1535,1409,0.897881
7bb5176b030485e57ba17e0727e8fff4690f35cb59e79267ea0ddb47316166e5,smol-magpie-ultra,79034,1024-1535,1429,0.89672
2be94b2b7d2745fc91ff7ff0e1e833ef09469a8460b95aeb95626e28c14646b5,smol-magpie-ultra,80191,1024-1535,1303,0.89758
45e5d2394aa6784bfbfe5fe69453684f6871c2647ba10497f3432ff82df95543,smol-magpie-ultra,80868,1024-1535,1313,0.905896
853514317cee93a629b586eb6f4509281c91b8fcf4631c5aae7521f93e41914f,smol-magpie-ultra,81444,1024-1535,1351,0.893021
96f2e4f9f9011d84f070731ea9514ff2e7c928c9c7ae6368746ae6fbb7d33dee,smol-magpie-ultra,81499,1024-1535,1385,0.896197
9b8acb898400a72c7e01c8d5d15f8b40866a2f9f9dccbea2bc97c2742a02fdd6,smol-magpie-ultra,81910,1536-2048,1557,0.833973
286814405b19ed1f4a4788a255985c33281ef9ba4b2d35f1e61146c4fbfb497f,smol-magpie-ultra,83617,1024-1535,1277,0.890435
14e36b9558962fb06eb572dfc3757745227462bf313d51278d71889c60058fd3,smol-magpie-ultra,83966,1536-2048,1790,0.837496
8b7a188e0b147bbac61d8d7fe582563c8c0feb6248fd3dcbc93d3f6ed9bcc84a,smol-magpie-ultra,84354,1024-1535,1270,0.905604
2883783017cd59e77c7540558af52d890f1cee31eb2b6d702662c8f99aff5a1c,smol-magpie-ultra,84893,1024-1535,1466,0.893968
702d7014f62ceb21650729f9ae63236335ecd8e4938ce58b4d91d318e37a89b7,smol-magpie-ultra,85273,1536-2048,1714,0.83326
6b0b0c96cc11d7a2be7d4ef4ba57d4f14b4656a392f264004ba7975175503cd3,smol-magpie-ultra,85623,1536-2048,1984,0.835157
6715a104fc963eb75fe316492f80d056a076f1aaee38f945c47eedae32b0abc5,smol-magpie-ultra,86241,1024-1535,1104,0.907625
aeb8065ab4fb9f98d5a00b43441cb9857abc05a59c3a01a6bf1a9d8ce81f97d4,smol-magpie-ultra,87043,1024-1535,1467,0.897781
a583cd9b0c694b97a0345b5afe28ddb533af2dd147c5871c5648f439c4597590,smol-magpie-ultra,87261,1024-1535,1231,0.89515
89170f0f6fa2f8da84e847ea601d76360fd9ac9049935d869236ccbe5473330f,smol-magpie-ultra,87569,512-1023,943,0.911064
deec25dca54da470726ea324ff44b0272c227b53991860a9552aaebfe24f22f2,smol-magpie-ultra,87928,1024-1535,1349,0.896469
a96e41946274378d03790cec27b21e5ea0218e13f9d0a6501cb4f98398e92043,smol-magpie-ultra,88564,1024-1535,1124,0.897684
e3469d5044f6d354db5d553b0a78ebca47994541106b54717da6d5c40fd3575d,smol-magpie-ultra,88851,256-511,310,0.944731
e42272f8bdd0372350a8fce94c2889f5fe7356de6b7450944d397b19ee34853e,smol-magpie-ultra,90216,1024-1535,1121,0.897969
b9b61de7362da9d9669664d992e05bef88360e59ebf0999e976c0feba0b061c2,smol-magpie-ultra,92027,1024-1535,1348,0.907677
2bbc1710fd426425e20877147af5059a4293cdce50c3316c739efaf0ee2f601f,smol-magpie-ultra,92065,512-1023,807,0.910631
ede2c68de0c065d4d074f1e8d723e58b8db8b4943f4a9bb029569cf0e38bab9c,smol-magpie-ultra,92372,1024-1535,1471,0.894132
6c0a76f95488a578bdecce1d49d9412c9102aca6bfd0e293121159488c428f5c,smol-magpie-ultra,92718,1024-1535,1340,0.892278
dfb359b24c3af503abf380ad263d39c560be43a69bb8bab5c7e1d15c020f8dd7,smol-magpie-ultra,92907,1536-2048,1545,0.83279
a23df7e73bb0e8c2f980ca7a117ee6fd4481885b3c65467037814ac0233822c8,smol-magpie-ultra,93775,1024-1535,1491,0.905204
db98920e7c5fd03744de3c5f279136b2aaa15febede5af2a50f4a227a18ca8ff,smol-magpie-ultra,94032,1024-1535,1307,0.890682
656c49138a0ca432de955908f22c77990a5d40be8eada826b80c0f2baab802f9,smol-magpie-ultra,95432,1024-1535,1416,0.897579
bf685713ea3236589490f7c10b025bbdc1df7410b4889195a5651518529a20d9,smol-magpie-ultra,96502,1024-1535,1194,0.892489
4fd4a14b1fdeccf70ac7e0da2847bdd85219e25043ff6aa6378fb93dd8e7a27d,smol-magpie-ultra,97589,1024-1535,1277,0.903979
3be0c27ef972e0cb0f488ef475f76c34610f559e5648fe5f546702961d22a130,smol-magpie-ultra,97740,1024-1535,1406,0.899326
bb4433c562296dde601cdbeb91eb6c7de4df3994a55ab89a4731496dd9d44438,smol-magpie-ultra,98124,1024-1535,1336,0.907798
5e45a819d6570db0a743846940f6bd44faa2aa6c2a983b5b4cefd4be7d5aa428,smol-magpie-ultra,98549,1536-2048,1705,0.84646
0bce32728cb9f98dca38de7c7fd1e10acb9cb6e35571d8114eebc91f61d479ec,smol-magpie-ultra,98738,512-1023,768,0.922337
b24b8ee046692b3bec9b3ed4a1b8fdc2b1346b6f176e5d331d446ef0f6a96694,smol-magpie-ultra,99248,1024-1535,1408,0.897994
cecff64f16bf0a52faa6b47388f2d77b35e79a904cc789b1bc2eb603c5a914f1,smol-magpie-ultra,100874,1024-1535,1083,0.910768
a4cee4e30bb5330aafd872a85cd39c6b32fd7caafbde9cecdd3038aba82c6200,smol-magpie-ultra,101624,1536-2048,1809,0.838988
dacfe2398cf2bedef8e502a07a961a061e9fadb9182974367631025f87b9c703,smol-magpie-ultra,101901,512-1023,693,0.91302
7b45ed6bcc46ac7de121b1e0f6a472d9ba6eebc1ab2bdee5342d21215b63d7d6,smol-magpie-ultra,102033,1024-1535,1171,0.897635
9a3cd5ab22dfd85d4fa34eaffb99e4f3e0c2b26bccc169d172a1fac2a5c2fa52,smol-magpie-ultra,102134,1536-2048,1835,0.836721
d5bab6de37eb40e3b6a188b9fb0a4e458bbd606a10ad91267cce3a477265f21b,smol-magpie-ultra,102951,512-1023,815,0.911202
a920b273c322f896c2040664d526ea2c1b55b82e79ad8db0391e67b3f1acfcb9,smol-magpie-ultra,103456,1536-2048,1640,0.831532
d2be33b07ebdf04ad53d0a9cf037ef8667120480145970ea1d3390e7404d0b12,smol-magpie-ultra,103480,256-511,367,0.952765
db93bfa2e4513ad07825321d4afb29cc19fe4274c6aaa3c4cded34d9fe9c6230,smol-magpie-ultra,103558,1024-1535,1484,0.893951
4e0cba71bd32015b333810ec41103064e3714969e457e8bdca3fab19c3229421,smol-magpie-ultra,103830,512-1023,863,0.909395
ab1dd8c4133cdbe1d5bcacfbc56330bd7fa4e9794d48da59260c3f4327c6447a,smol-magpie-ultra,103951,1536-2048,1568,0.829801
4fe50b526c7dd9db1892eea412fc852bb4506c404f49ce7d8434e48cf8498823,smol-magpie-ultra,104178,1536-2048,1579,0.831681
f2c0c5efab834308b27a504d7c91e9e6c984be6f4f31289411af4f4b8123c805,smol-magpie-ultra,106636,512-1023,809,0.912886
51c3f92c72f8f882bd945de7d690517472a57484fa9df3fcf9d210d1313f19d2,smol-magpie-ultra,107151,1024-1535,1477,0.891101
5941d314ff8a91042d93dd54a438b739f8f6d15579942b617df13df98ca660d5,smol-magpie-ultra,108069,1024-1535,1172,0.896301
c62e017016f72407f9b16fbabc0f4408e16956b82c74249f75414a9945e0f768,smol-magpie-ultra,108323,1024-1535,1126,0.896472
5bc66034d9f7e600a1e37ce1e3b2573221f11c2f88791d8a1f0464e3baaf17ad,smol-magpie-ultra,108632,1024-1535,1200,0.902391
1cde96829617bc7a0699f991a5229d4959131e8df640397eab10aa399b8ceece,smol-magpie-ultra,108773,1536-2048,1841,0.83395
5284bd2f52481f189760b248b034a7ab196d45765c2167f8dbc4a5d92d1d2657,smol-magpie-ultra,110933,1536-2048,1663,0.831982
4d081578a5a51562dec7a7527e28b41a63bb53d25c5556ad51447a9eb16d535d,smol-magpie-ultra,111282,1024-1535,1432,0.904679
3f0d99c1e9fe6f00ac3d16b5c8f0176d12a47ae933f79371d3c6082e51ce44ad,smol-magpie-ultra,111584,1024-1535,1286,0.893444
e18315cbc32dabc22ac4d029a21e4d637d9ae966de7f5d004861c6957c1f1e0f,smol-magpie-ultra,111935,1024-1535,1303,0.904673
575eb2f4470df0b402f3bb90e6f72738db85470a41425ce27ae6d339d9a88a23,smol-magpie-ultra,112074,1024-1535,1066,0.893123
9ce38e7059e14b207b92df00b2e5d0bc75429bcc7f09f64e3bb91f410d3e8a4f,smol-magpie-ultra,113246,1536-2048,1548,0.833451
13646a783399306e06693b06214f3b3833e8eaf5d2a515c6f467983a7d14ba6a,smol-magpie-ultra,113872,1024-1535,1060,0.893617
9921e551c9ef223b54b3a42b95d90d4868d59404cae567ab1d59ae58cf2291e5,smol-magpie-ultra,114217,1536-2048,1683,0.837577
ede9a129b124195f5a0f9e1649f9042e86ff70bce43fd2b3628b566fc22dbddb,smol-magpie-ultra,115235,1024-1535,1041,0.897705
bb0244f41e862d7558bc2b5caf38177a6ddcf15358677b238ada5ddf7d6bb143,smol-magpie-ultra,116435,1536-2048,1808,0.829675
f539d1f8275b296665ff17845769a9de8f2667b6af03d5048514b08d18431b5f,smol-magpie-ultra,116938,256-511,311,0.949973
0e8ce0918984a07e446a5416e58f66a9945199bb012ffe48bd0716c46328e95c,smol-magpie-ultra,117236,1536-2048,1723,0.832918
2e79337cf2907b831ec71c0e1b0db941f2701b6a84178c45092493c0fd3a5be7,smol-magpie-ultra,119334,1024-1535,1409,0.902987
7e2b2e5f09adbf1a2c3120542618797c699611bc2c9b5cfb54dcbeb4500ea22f,smol-magpie-ultra,119433,512-1023,723,0.912998
62f8311d752b1ab043a6284f9b0685a65b21ace4609ac4e0a1187e67cde2d8cb,smol-magpie-ultra,119637,1536-2048,1731,0.831578
d3b146e14e311c8320f6bc433efff9cf5d7f7bd16d7054b3b02f957d6927f6c7,smol-magpie-ultra,120093,1536-2048,1724,0.831302
38bd13c805998bdce6801a4b5bf42559b8621fee25dc9317d4d3ee1be53ce955,smol-magpie-ultra,120614,512-1023,864,0.908516
b6c025ee6d6448edc3b45b6bb1e876ab37a4f1ef8304c864b132882add290069,smol-magpie-ultra,120977,1024-1535,1477,0.904927
ba6df5f79160a4f607ef64d4e72d6ccde494ee0fb43e08dff15c02cc7efac787,smol-magpie-ultra,122457,1536-2048,1618,0.831323
d38a7ec36d41719bb95e2d20a31e42776a67898d312468b5f0073469ec5ffedf,smol-magpie-ultra,122613,1024-1535,1301,0.891353
a4b8ead431e81ec5c04c6fff925a242b36e2e93c30ac646cb09bc58acffbbc6f,smol-magpie-ultra,122816,512-1023,840,0.907991
722f7f606827c22ef4f5ab1b1973f52aa38fe9db146bc1d6ed63b16ed69148be,smol-magpie-ultra,123070,1536-2048,1583,0.832065
adb8a2dcbaad879f7c30b0299eba01c88f6887f71a09679e2ae72ecd1b5d60c6,smol-magpie-ultra,123388,1536-2048,1564,0.8312
73d667992cd3b4eeddf175605f4783be9b29bb8a7d7fb4042fe2f245ecbd6c49,smol-magpie-ultra,123568,512-1023,703,0.919087
e088f0de709d6896ed7f43c52235903b38c415adccd6739ff37d7fdd462ae5e2,smol-magpie-ultra,125252,1024-1535,1253,0.899294
446397a1ef346380e6dae3cd1574d24855908e5f5325486277c1fdb0ae90b7ce,smol-magpie-ultra,125628,1536-2048,1636,0.840734
03b7497d08fa2426196c327f548e4574919fd64c96361f41f1f83f4b87d085bd,smol-magpie-ultra,125747,1536-2048,1847,0.839368
0f29e6f5887a87caf611d204edcc2180f5b809fa86175bb05b3d013de16f210b,smol-magpie-ultra,127104,512-1023,654,0.919087
dd8389bafaed150d66b1ed8b53157cf9420a5f36d1e4a66c4285e241feed8064,smol-magpie-ultra,127602,1024-1535,1415,0.892073
e772fd2cddfd59fcc60b910067870607158033233a7075e510d9a8da8b423791,smol-magpie-ultra,128281,1024-1535,1103,0.913866
a182cca3efae74f346b744c2fdd56dbd72ec4f45dd6355979a2ed0ae11674967,smol-magpie-ultra,128397,1536-2048,1587,0.832851
5413f494130e1cb8f9c25111b792fb37dcd2393c9aea68dee0fedb42c1b19ebb,smol-magpie-ultra,129839,512-1023,973,0.909186
c4083a5412b59822f87bbe414c6d26f73c5ba0bfe4a2837a3c59e2f27cf9b263,smol-magpie-ultra,130090,1536-2048,1583,0.835177
a0d1040b0d39b92138b1f5685f7393199a87be3701de4f6cb6acffbb92692398,smol-magpie-ultra,130623,1024-1535,1299,0.893661
c0b00a64629ebb1707b5fa87f5dce812454c7d5305a822d6d4b3571bd6eeccc8,smol-magpie-ultra,130801,1024-1535,1340,0.892041
39447ec7b7faca79f4b3f9ba555e498196fc7da0e0ab10a44303ff75bea7fdf4,smol-magpie-ultra,133059,1024-1535,1122,0.896839
ccd073390863f9a51053943f7a9a60e1b257bea4a7f2ef69fe29107c85de9e68,smol-magpie-ultra,133807,1024-1535,1044,0.897876
cd92899fdc528bd16b3e6514c5dace086eb6f486c09e0c628ed279795812be3b,smol-magpie-ultra,133822,1536-2048,1638,0.835675
938dd7fa0694dcc38e2d5c2e92ce5657aac63680a5dbdc38cbd37eaca143098c,smol-magpie-ultra,134034,1024-1535,1288,0.893013
0079aa1532bea8c051e13586c9f649effb2ed60cfecdf4c763009729b2ab28bf,smol-magpie-ultra,134660,1024-1535,1525,0.906323
f22838ee3eced861502a582bd9ac6475ac316b798fbae0cf8f1cb9a485db9ba1,smol-magpie-ultra,135458,1536-2048,1618,0.837677
412498e05ee3c6dfe0ca1ae4112ed9dc235392facc78a62e848957a716234172,smol-magpie-ultra,135574,1024-1535,1152,0.910057
435cbfbe0d882168e5e231e8730a2fd905386a6067c2b4c4d1631b4e8c4d319e,smol-magpie-ultra,135994,1536-2048,1592,0.837203
e085a6e56f652f4283501898f374f71b269204b73650640b56903bc271ad4c1b,smol-magpie-ultra,136067,1536-2048,1881,0.833652
37a91c40ad8e68efcd8462778d2927507841982c7fa2d9e63f88da7384ed8ec5,smol-magpie-ultra,136399,1536-2048,1975,0.829607
068d618e584c3d8ee3ea66051bc34682ee990a9154132018070a7fa4cd36fcb0,smol-magpie-ultra,136456,1536-2048,1619,0.839153
38516a72b15bd807de2a6a21a0fa95ed3ef73476d31dc7e4de85f4003e5d4de8,smol-magpie-ultra,136923,1024-1535,1214,0.910011
cc8936b58a67f706209ec642aac65d2eda5c003e6362c0f56818d6058fe7f2bb,smol-magpie-ultra,137181,1536-2048,1640,0.8313
8d2e619f988f91e455fc53b5b3b405546e0d9499a2b9e03a478066a7b262d182,smol-magpie-ultra,137851,1536-2048,1778,0.83884
ceb1b4672c1143079ee353af3fe1542af100c7ce9fc8d18a4e3bd3ae61d7391d,smol-magpie-ultra,139049,512-1023,664,0.908931
00c616c934bf3338b3924ecc8bdf545645e199ee4d58c7c63394d16da1a8e677,smol-magpie-ultra,140077,1536-2048,1874,0.831995
1e2055405cb20efb1f8e0f534518ffee1556428d7ab0065d7bd7d8605dd20f3e,smol-magpie-ultra,143350,1024-1535,1210,0.895727
9703ed3ddd36185d2691b8b1ca73bdbbd7738840441d09248beadc4fe34b1e4e,smol-magpie-ultra,143608,1024-1535,1336,0.891659
f2c3341cedc78538e2e11613c210014f2700eb0f1788882afbdcc9a8d9b6067f,smol-magpie-ultra,144051,1024-1535,1170,0.891974
3f38ea43ad05d3f956f1017678a6848f58ae191f82290a6ebd599fa6aa919bd4,smol-magpie-ultra,144780,1024-1535,1112,0.900509
1cc07623f94e649a8574549d0cdebe1ebbe5b230293d1880b4ceded17010b8e9,smol-magpie-ultra,145139,1536-2048,1724,0.841324
1873f5238e62d369167e61dd4597bc1cc80dbf9f4e72e513fc6a35e6f99d01f3,smol-magpie-ultra,146145,1024-1535,1302,0.894057
06b6eac8d724308c8bcc0eb6dfb347f0d4ca05d5861ec1ee2176aec99fa8a1d0,smol-magpie-ultra,146272,1024-1535,1495,0.902159
c10c1d56131b4469a1e76e284267944da161a9654eadf2d1f5594e565f8c8eb8,smol-magpie-ultra,146783,1024-1535,1075,0.912407
5b85c2fa3fd62794e561d9bd835fdbefdf21ab493af2f626bd12effbb604a248,smol-magpie-ultra,146859,256-511,257,0.951302
c166f3116819b0ae88e2f347b81b41e0fbf98c2f2d3e3c722339892384ebf15b,smol-magpie-ultra,146959,1536-2048,1693,0.832939
f519a3af2da60fdff01d452c80c5f6645179443a57960535851c999a4ef11926,smol-magpie-ultra,147744,1024-1535,1509,0.897255
29c31d676a712bcc58a17de7345e500173a597e04e36eba4fcdd2a0748e64155,smol-magpie-ultra,148066,1024-1535,1187,0.894881
bfe89e0e58a62fd446379a4af3e1f7ca29579363c8e46cab8f777df811c0ea9d,smol-magpie-ultra,148189,512-1023,594,0.914578
d9b3e152e85bbbf4cacc4281326cedd63499cb554e601da2da5e309c9126472a,smol-magpie-ultra,149835,1536-2048,1664,0.83441
5ca197d3665e0169a23ef51dcc5aa7087103785e27315537a274803314a1a5ab,smol-magpie-ultra,149886,1024-1535,1416,0.892782
884aa439fee661d42f1161743bf4e29ac91158c1e7559899b790281bb4307aaa,smol-magpie-ultra,150527,1536-2048,1568,0.833742
f0214cec01592ea19e10884b18651d566f969f2f06c416d5ac3ef29a5608de91,smol-magpie-ultra,150642,1024-1535,1188,0.90127
fcb924be6b44214b7324213156ae4f0a14edf3700ec8788969ea6165020c0da3,smol-magpie-ultra,151004,1024-1535,1403,0.891138
77f9f9a9530c066c7abefa8b143d75e5e18f43fe4f696697cb8b5c289f1c8c09,smol-magpie-ultra,151085,1536-2048,1643,0.838624
c5a1cb4f01648f48a7082236cfcc9671f16e295f362c350acdd1e4d948ce72bf,smol-magpie-ultra,151925,512-1023,886,0.909191
0f918c6ad09f29a7d2c1339d32e881d1689327663fd13ed5e5122b23c89c30ce,smol-magpie-ultra,152026,512-1023,903,0.909434
1a479935ba7ed57c0d0eb4b0ba72a5f92b7eac3b9aea9213e2d9e2dd1591094d,smol-magpie-ultra,152368,1536-2048,1727,0.831537
54ee6da41616076da94ffeb38bddb9df024f284492704a9bb0f79f53a2f0645b,smol-magpie-ultra,153801,1536-2048,1806,0.829919
9cc7fc5ba645ba628afe85994c26b9bdbb9145227454a4c08aabbe0cc247597e,smol-magpie-ultra,153817,1536-2048,1689,0.846237
6244c271f2fd3d7fffc5a7d6489882bb32e68d2d960d00db15242ebe91051993,smol-magpie-ultra,154741,1536-2048,1595,0.832264
71e43c9cdd0c369d2dce982382a7d2c2aba3c781c060c95d6dd76c66bdc4539e,smol-magpie-ultra,155163,1024-1535,1487,0.894771
cd7cd945d486601cd7b1687a6ba290bd4d2529df5aa24a49b115c0b7cb6cccd4,smol-magpie-ultra,155757,1024-1535,1213,0.892067
3f0d42586f784aa214b61d79034d7e7fa205119a07e4a867093562c873802480,smol-magpie-ultra,157142,1024-1535,1091,0.902781
4eb94757217786ec24702755ddb6c36a368344273ac66ecb162dd847754f6bb5,smol-magpie-ultra,157362,1024-1535,1063,0.897483
c642f5e2ee5efba72cb1f70fc9c8e9c3e1b944d633fcb40ae7143fc51ddb253b,smol-magpie-ultra,158506,1024-1535,1515,0.891908
edf0d9cf05871371a699b65abd63e18c9eb1b6d279ecabb6e2b6a61aa268d9f3,smol-magpie-ultra,158724,1024-1535,1297,0.892003
96879ca444e026ea1f5723fa5d1fa2a870c9b98263924e245e5b248107162a95,smol-magpie-ultra,159526,1024-1535,1367,0.902907
9ec7c2e07f3fcf535d2129fa46745ea69efc9d7f17325099d0893a185d04c4b3,smol-magpie-ultra,159757,1024-1535,1200,0.892319
e8d8e1058b96ac52698ec8d7d4d397353b0f711e2a886d6a319856a3f93b45fe,smol-magpie-ultra,159815,1536-2048,1561,0.845739
e6ff599d3063934f7ac5c6969b82914735ff03c3e502caec8ef86e200a985f6c,smol-magpie-ultra,162267,1536-2048,1566,0.842318
192ba4eb2fd5fd5154726e7a7a05be19cdc29f9cc7b038bbc7d6893970733bfd,smol-magpie-ultra,163181,1024-1535,1422,0.900247
fdeba9b455b1f8a7904bf97640f35d2a01cedf92d008b16e7fef81de7ea8de0b,smol-magpie-ultra,163390,512-1023,690,0.907036
1e34d6a9b0facf9dc4049fc234221baf7665e903d77d0300c287f715ec300dc8,smol-magpie-ultra,163487,1024-1535,1306,0.892701
36e2e2e5b999977a918aac908e17467940f5f310e5584aba476ab721841a4fed,smol-magpie-ultra,163897,1536-2048,1591,0.832681
a7902774f88c92349fe994af6868ff1b8743fc0e1764203ec11de781caaa47fc,smol-magpie-ultra,164116,1536-2048,2008,0.831127
a1a740ebee6cc79f20968fa8d60e55d9e6b6d15b81f7215eb93a3633b83d283a,smol-magpie-ultra,164497,1024-1535,1470,0.891349
de3caa705bdb751d8e308d603e8c58ea446c8f35d911ef1b3648b75243346965,smol-magpie-ultra,164983,512-1023,644,0.912697
9ea1d535195cc346b4d1548cf5c4634f264a09d24ddfa1e09aa7b378867dee96,smol-magpie-ultra,165700,1024-1535,1030,0.907576
70072bdf9a914ee24c2eaaa78e20994e0e4d5cff01786698ea78dfdccca578d0,smol-magpie-ultra,166299,1024-1535,1108,0.903091
d3ebbcbc8c154ac4e6ad1aa838c74752e2b8fdf886b2b877bd5836714d9f28f2,smol-magpie-ultra,167740,1536-2048,1645,0.833654
d431403530ce09fc8fe7a50b931448d82929f31c52464f107964605345b3a18e,smol-magpie-ultra,168303,1536-2048,1632,0.831728
aeb07b65cf73d3ffd180bc773cf8e834bc214803a740fe4d4b78d547a9d282ff,smol-magpie-ultra,169368,1024-1535,1169,0.892128
47bd7fc7e560767f7688ec504592ffe77060ee93f6a340535b38623e11bbbcd9,smol-magpie-ultra,169787,512-1023,533,0.924261
ea9d8884818ce058b0b1452de669bdd83c26ae885316ab9cf57b60c9395cb977,smol-magpie-ultra,170004,1024-1535,1190,0.902072
65fb6163d928881f891f5030d6ce7a1c3b7cf7e851eff0b4982fe0b0316e1097,smol-magpie-ultra,172128,1024-1535,1388,0.892715
54641bced2249e02ccdcc0d8c516a88b35a2b5c14dfa49def4da48c67739a182,smol-magpie-ultra,172522,1024-1535,1126,0.899396
66e4aaee312a6d45ebcf74c3686ae4d53661c9276012e1535370f219974afe72,smol-magpie-ultra,173130,1024-1535,1299,0.891914
a8ac04a5959d1097c1b32c62018d9bba4f884e9ebb50476ebc7341a4392492c5,smol-magpie-ultra,173617,1024-1535,1135,0.890384
f4c728883bb0a305f65b15169f10baf56ef6e8b66138a5c5f654d42c3dddbcd2,smol-magpie-ultra,173948,1536-2048,1573,0.8305
315a59d153f195d50d36a5bae442d7ac72282823456ea2722cecb73c94946401,smol-magpie-ultra,174223,512-1023,539,0.907002
eaff996a361a73a60bdabf5be08508f97cbc34e464ab02c748eefd35f50b8030,smol-magpie-ultra,174808,1024-1535,1481,0.898998
4a3c7683caaed79f96143b421bea1e1c98f159c95d64dea1b6ba6f7d40eda35c,smol-magpie-ultra,174876,1024-1535,1065,0.893555
f6dcd9f17a8971e406f8ec43779c4a1474c9f1f09a586463d0dd2dab50251e30,smol-magpie-ultra,174988,1536-2048,1594,0.835348
8292dd21db6e9374cffb24335a1bbb6e45179ca6081c33819101ff2bbaa8e05c,smol-magpie-ultra,175431,1024-1535,1209,0.891357
ed166cab06de19a0e01995da669610baf8c8d29cdd39cd3f710dd2920e573f12,smol-magpie-ultra,176290,1536-2048,1758,0.839347
47b67bd0a04d0641ce1f24ace1ee865589555bf374cc644a47b7fd22a33fbf00,smol-magpie-ultra,176463,512-1023,708,0.909014
1aea058c6a5a2e9455aa149e8931517156b1c7a5276d4ac803301c6da65a29fc,smol-magpie-ultra,177196,1024-1535,1225,0.891107
cf6e083e52e2d7e93196855240789333f6052e3d7193941489c3e1ba9aef1846,smol-magpie-ultra,178238,1024-1535,1308,0.905351
5f2131a44999cb24bcabe6b8ae1bd4a3f59b990c17f9c1b8664b9dab8f154902,smol-magpie-ultra,178399,512-1023,783,0.918885
b1ab24b30a20ea2157a72805be8156d3e4bd346c3bee0e1ae9dbd24ca7e7f910,smol-magpie-ultra,178819,1024-1535,1492,0.906841
e7cce726dcfdec31c30bce4e4ddfe3b087809be5bc7a496698fec77978f62a77,smol-magpie-ultra,179354,512-1023,734,0.918025
4a8f9ad0687ea36fda7a493b70c3773ca60523ecfdc0f1266bf2c4f0c590483b,smol-magpie-ultra,180547,1536-2048,1821,0.832314
147348398619e75f7ff14f1d1b092b443ad219806d6976e6bb08a3bebf776e95,smol-magpie-ultra,180647,1536-2048,1615,0.839649
03711be06dfb32241736a5d4cf760d1d8431cebb7a4b0691f1e70f26cb41c966,smol-magpie-ultra,180772,1024-1535,1379,0.896665
c9a5ee185a7dd28be63b844932e90dffef9b6a10de83ce18d4ad16def3dad906,smol-magpie-ultra,180860,1536-2048,1711,0.830994
6ae2af7ef03e1032c1bfe32926ca8b95ec1bfb38495d777a15af8012ff9acaae,smol-magpie-ultra,181131,1536-2048,1861,0.835638
255685339f2ebed81972d0ee66ee4e1c06b1d2e15e6dd713a675c7436d9b682a,smol-magpie-ultra,181544,1536-2048,1536,0.88922
024c45fc9a16c4367974b090a6cedf0f4215e609e9e550a120bd749819df2764,smol-magpie-ultra,181693,1024-1535,1360,0.891562
1d602bb9c0fafce8a18fb08f1b49fa99a2be0d3a8316a37fd9359c2ec6bd24d9,smol-magpie-ultra,181898,1024-1535,1487,0.899392
b6871f29b1fff83f61159dab0c2b7d9220268d707b8ad729ddf67a2960ce8e9a,smol-magpie-ultra,182209,1024-1535,1439,0.894263
46da708a41e08d3aa911d5c91f202ccfc563f753c3273d3e5bf12dc8e31cf0ba,smol-magpie-ultra,182564,1024-1535,1100,0.898291
d1b3bf37dbb4e774aa6732837b418ee373319bd364f4b894aa5487a39a7c41ba,smol-magpie-ultra,183367,1536-2048,1544,0.833598
cd01df26d0c406f395f2309257ee6d269eac4eae090137ab3644d9f13a5437c0,smol-magpie-ultra,183717,1024-1535,1358,0.894091
74e41b4f0b28ed7def9c790feeed365c9c70e39f350668f918067434551e1859,smol-magpie-ultra,184409,512-1023,689,0.927569
2fa33e12ae7c1cbe3b3b558db04c75695da8e43f89642490745c33b04f8d47ac,smol-magpie-ultra,185345,1536-2048,1543,0.831363
4b6f3a2760acd6507be466f7dc68be29d392b7e34c7354cdb42de9b7445f6d30,smol-magpie-ultra,186484,512-1023,543,0.918914
52e1f056dbfb4321e5887c3550c5980bbc8cfa2405c1f5bb312ef13f348d7524,smol-magpie-ultra,187517,1536-2048,1590,0.83156
cfebf9f7d30de35029bf3dcdee74725757dc33eae1129b23aac941835826c4d4,smol-magpie-ultra,188670,1536-2048,1564,0.833698
73bc01e6c57b05f10de334d5af7ae9f4ea6a382fc85a8173da6611622bc3db96,smol-magpie-ultra,190032,1024-1535,1440,0.898868
